total_return_pct,win_rate,max_drawdown_pct,sharpe_ratio,num_trades,window_start,window_end,window_number,compliance_passed,compliance_notes,compliance_firm,worst_daily_pnl,max_drawdown_amount,final_equity
-0.08,0.0,-0.08,,1,2022-03-01 11:00:00+00:00,2022-03-16 00:00:00+00:00,43,True,All checks passed,FTMO,-19.601996993091742,-68.99922714277636,99932.93325843109
0.02,0.0,-0.07,,1,2022-03-18 23:00:00+00:00,2022-04-02 12:00:00+00:00,44,True,All checks passed,FTMO,-19.021591914619517,-51.79091657459503,99956.4311350184
-0.02,0.0,-0.04,,1,2022-04-05 11:00:00+00:00,2022-04-20 00:00:00+00:00,45,True,All checks passed,FTMO,-11.618484711265692,-21.187727509779506,100003.96986322606
-0.01,0.0,-0.05,,1,2022-04-22 23:00:00+00:00,2022-05-07 12:00:00+00:00,46,True,All checks passed,FTMO,-34.967301925726304,-58.47258936193248,99995.94468880282
0.09,0.0,-0.06,,1,2022-05-10 11:00:00+00:00,2022-05-25 00:00:00+00:00,47,True,All checks passed,FTMO,-37.56971902903981,-66.86479270151176,99980.3703039984
0.06,0.0,-0.03,,1,2022-05-27 23:00:00+00:00,2022-06-11 12:00:00+00:00,48,True,All checks passed,FTMO,-34.575885967619755,-59.498224606431904,99974.24473590148
-0.04,0.0,-0.08,,1,2022-06-14 11:00:00+00:00,2022-06-29 00:00:00+00:00,49,True,All checks passed,FTMO,-12.861093050008298,-53.69140448437247,99963.15717087849
-0.0,0.0,-0.05,,1,2022-07-01 23:00:00+00:00,2022-07-16 12:00:00+00:00,50,True,All checks passed,FTMO,-7.09332194728905,-14.688463253245573,100027.52681973293
-0.07,0.0,-0.09,,1,2022-07-19 11:00:00+00:00,2022-08-03 00:00:00+00:00,51,True,All checks passed,FTMO,-15.487296973389043,-43.00063787549152,99975.9489587056
0.03,0.0,-0.03,,1,2022-08-05 23:00:00+00:00,2022-08-20 12:00:00+00:00,52,True,All checks passed,FTMO,-6.435872382501415,-14.126153257355327,100011.13413883862
0.01,0.0,-0.03,,1,2022-08-23 11:00:00+00:00,2022-09-07 00:00:00+00:00,53,True,All checks passed,FTMO,-5.008960403249788,-6.5861186280380934,100049.37128021629
0.05,0.0,-0.06,,1,2022-09-09 23:00:00+00:00,2022-09-24 12:00:00+00:00,54,True,All checks passed,FTMO,-9.916600169888707,-27.48034434072906,100008.4849343546
0.04,0.0,-0.1,,1,2022-09-27 11:00:00+00:00,2022-10-12 00:00:00+00:00,55,True,All checks passed,FTMO,-30.00716966808638,-47.01131386848283,99998.44052028777
-0.04,0.0,-0.09,,1,2022-10-14 23:00:00+00:00,2022-10-29 12:00:00+00:00,56,True,All checks passed,FTMO,-29.49304490400389,-61.490456897357944,99961.41766194515
-0.07,0.0,-0.1,,1,2022-11-01 11:00:00+00:00,2022-11-16 00:00:00+00:00,57,True,All checks passed,FTMO,-24.87793067269287,-30.82110533042578,99983.99279836736
0.01,0.0,-0.02,,1,2022-11-18 23:00:00+00:00,2022-12-03 12:00:00+00:00,58,True,All checks passed,FTMO,-13.318904520103134,-52.01775736348645,99947.98224263651
-0.01,0.0,-0.14,,1,2022-12-06 11:00:00+00:00,2022-12-21 00:00:00+00:00,59,True,All checks passed,FTMO,-16.03753559220304,-39.862958680227166,100011.97981722836
-0.0,0.0,-0.03,,1,2022-12-23 23:00:00+00:00,2023-01-07 12:00:00+00:00,60,True,All checks passed,FTMO,-16.00081214468675,-24.16852905030828,99981.2292332456
0.01,0.0,-0.05,,1,2023-01-10 11:00:00+00:00,2023-01-25 00:00:00+00:00,61,True,All checks passed,FTMO,-14.84146786757563,-23.94228083593771,99999.41448121441
-0.09,0.0,-0.13,,1,2023-01-27 23:00:00+00:00,2023-02-11 12:00:00+00:00,62,True,All checks passed,FTMO,-14.674600823931572,-42.45590415211336,99969.12823818073
0.01,0.0,-0.05,,1,2023-02-14 11:00:00+00:00,2023-03-01 00:00:00+00:00,63,True,All checks passed,FTMO,-11.332108944550878,-11.332108944552601,100046.72924334092
-0.1,0.0,-0.11,,1,2023-03-03 23:00:00+00:00,2023-03-18 12:00:00+00:00,64,True,All checks passed,FTMO,-17.639068479552744,-37.049046292493585,99980.05511960537
-0.02,0.0,-0.03,,1,2023-03-21 11:00:00+00:00,2023-04-05 00:00:00+00:00,65,True,All checks passed,FTMO,-9.827317311486425,-16.87050457665464,100003.31106649687
-0.02,0.0,-0.03,,1,2023-04-07 23:00:00+00:00,2023-04-22 12:00:00+00:00,66,True,All checks passed,FTMO,-4.079652061392544,-5.743816321148188,100010.73113219274
